12wDate,Team,Pitcher,Open,Close,OpenOU,CloseOU
701,BAL,BMATUSZ-L,-114,-110,9.5,9
701,DET,DSMYLY-L,100,-101,8.5,8.5
701,TAM,ACOBB-R,-120,-119,8.5,8.5
701,CWS,GFLOYD-R,140,130,10.5,10
701,NYY,PHUGHES-R,-160,-150,10.5,10
701,KAN,BCHEN-L,100,124,8,8
701,MIN,FLIRIANO-L,-120,-144,8,8
701,LAA,CWILSON-L,-145,-150,9,10
701,TOR,ALAFFEY-L,125,130,9,10
701,BOS,FDOUBRONT-L,-125,-132,8,8
701,SEA,JVARGAS-L,105,112,8,8
701,OAK,TBLACKLEY-L,195,190,10,10
701,TEX,YDARVISH-R,-225,-220,10,10
702,HOU,JLYLES-R,155,170,7.5,7.5
702,PIT,JMCDONALD-R,-175,-190,7.5,7.5
702,CUB,SAMARDZIJA-R,160,175,8.5,8
702,ATL,THANSON-R,-180,-205,8.5,8
702,MIA,CZAMBRANO-R,155,130,8,8
702,MIL,ZGREINKE-R,-175,-150,8,8
702,COL,JOUTMAN-L,200,190,9.5,9
702,STL,KLOHSE-R,-230,-220,9.5,9
702,SDG,CRICHARD-L,140,141,9,9
702,ARI,TCAHILL-R,-160,-161,9,9
702,CIN,HBAILEY-R,-135,-106,7,7
702,LOS,BILLINGSLY-R,115,-114,7,7
702,LAA,JWEAVER-R,-155,-120,8,8
702,CLE,UJIMENEZ-R,135,100,8,8
702,KAN,ETEAFORD-L,145,140,9.5,9.5
702,TOR,RROMERO-L,-165,-160,9.5,9.5
702,MIN,LHENDRIKS-R,170,142,9.5,9.5
702,DET,DFISTER-R,-190,-162,9.5,9.5
702,NYY,FGARCIA-R,-105,120,9,8.5
702,TAM,MMOORE-L,-115,-140,9,8.5
702,BOS,MATSUZAKA-R,-125,-108,7.5,7.5
702,OAK,JPARKER-R,105,-112,7.5,7.5
702,BAL,JHAMMEL-R,-130,-136,7,7
702,SEA,HIWAKUMA-R,110,116,7,7
703,MIA,ASANCHEZ-R,115,-105,9,9
703,MIL,MESTRADA-R,-135,-115,9,9
703,SFO,TLINCECUM-R,115,110,7,7.5
703,WAS,ZIMMERMANN-R,-135,-130,7,7.5
703,HOU,LHARRELL-R,150,164,7.5,7.5
703,PIT,ABURNETT-R,-170,-184,7.5,7.5
703,PHI,VWORLEY-R,115,-110,8,8
703,NYM,JNIESE-L,-135,-110,8,8
703,CUB,CVOLSTAD-R,170,164,8.5,9
703,ATL,JJURRJENS-R,-190,-184,8.5,9
703,COL,JFRANCIS-L,135,150,9.5,9.5
703,STL,JKELLY-R,-155,-170,9.5,9.5
703,SDG,ACASHNER-R,125,117,9,9
703,ARI,TBAUER-R,-145,-137,9,9
703,CIN,JCUETO-R,-155,-131,6.5,6.5
703,LOS,CCAPUANO-L,135,111,6.5,6.5
703,LAA,DHAREN-R,-145,-115,9.5,9
703,CLE,McALLISTER-R,125,-105,9.5,9
703,MIN,BLACKBURN-R,170,140,9.5,10.5
703,DET,DBELOW-L,-190,-160,9.5,10.5
703,KAN,VMAZZARO-R,130,140,10.5,9.5
703,TOR,BCECIL-L,-150,-160,10.5,9.5
703,NYY,INOVA-R,-120,-112,8,8
703,TAM,JSHIELDS-R,100,-108,8,8
703,TEX,ROSWALT-R,110,105,9,8.5
703,CWS,CSALE-L,-130,-125,9,8.5
703,BOS,JLESTER-L,-140,-152,7.5,7.5
703,OAK,BCOLON-R,120,132,7.5,7.5
703,BAL,WCHEN-L,115,130,6.5,6
703,SEA,FHERNANDZ-R,-135,-150,6.5,6
704,SFO,BUMGARNER-L,-106,-110,7.5,7.5
704,WAS,EJACKSON-R,-114,-110,7.5,7.5
704,PHI,CLEE-L,-123,-140,8,8
704,NYM,CYOUNG-R,103,120,8,8
704,HOU,DKEUCHEL-L,121,120,8,8.5
704,PIT,KCORREIA-R,-141,-140,8,8.5
704,MIA,JJOHNSON-R,-118,-132,8.5,9.5
704,MIL,RWOLF-L,-102,112,8.5,9.5
704,CUB,PMAHOLM-L,136,140,9,9
704,ATL,RDELGADO-R,-156,-160,9,9
704,COL,JGUTHRIE-R,175,180,9,9.5
704,STL,WAINWRIGHT-R,-205,-210,9,9.5
704,CIN,MLEAKE-R,-125,-160,7,7
704,LOS,AHARANG-R,105,140,7,7
704,SDG,JMARQUIS-R,155,190,9,9
704,ARI,IKENNEDY-R,-175,-220,9,9
704,NYY,DPHELPS-R,116,133,8,8
704,TAM,DPRICE-L,-136,-153,8,8
704,BOS,ACOOK-R,-111,102,7.5,8
704,OAK,AGRIFFIN-R,-109,-122,7.5,8
704,LAA,ESANTANA-R,-113,-110,9.5,9.5
704,CLE,DLOWE-R,-107,-110,9.5,9.5
704,BAL,CTILLMAN-R,-105,-108,8,8.5
704,SEA,HNOESI-R,-105,-112,8,8.5
704,KAN,LMENDOZA-R,120,130,10,9.5
704,TOR,VILLANUEVA-R,-140,-150,10,9.5
704,MIN,BDUENSING-L,205,250,7.5,8.5
704,DET,VERLANDER-R,-235,-290,7.5,8.5
704,TEX,SFELDMAN-R,-110,-110,10,11
704,CWS,DAXELROD-R,-110,-110,10,11
705,MIA,MBUEHRLE-L,110,-106,9,9
705,MIL,MFIERS-R,-130,-114,9,9
705,HOU,BNORRIS-R,120,130,8.5,8.5
705,PIT,JKARSTENS-R,-140,-150,8.5,8.5
705,SFO,MCAIN-R,-125,-114,7.5,7.5
705,WAS,RDETWILER-L,105,-106,7.5,7.5
705,CUB,MGARZA-R,110,130,8.5,8
705,ATL,MMINOR-L,-130,-150,8.5,8
705,PHI,CHAMELS-L,120,-105,7,7
705,NYM,RDICKEY-R,-140,-115,7,7
705,COL,CFRIEDRCH-L,170,160,9.5,9.5
705,STL,LLYNN-R,-190,-180,9.5,9.5
705,LOS,NEOVALDI-R,155,162,8.5,8.5
705,ARI,WMILEY-L,-175,-182,8.5,8.5
705,CIN,MLATOS-R,-145,-134,6.5,6.5
705,SDG,EVOLQUEZ-R,125,114,6.5,6.5
705,MIN,SDIAMOND-L,125,130,9.5,9.5
705,DET,RPORCELLO-R,-145,-150,9.5,9.5
705,TEX,MHARRISON-L,-135,-135,9.5,10
705,CWS,JQUINTANA-L,115,115,9.5,10
705,TAM,HELLICKSON-R,-120,-102,9.5,9.5
705,CLE,JTOMLIN-R,100,-118,9.5,9.5
705,KAN,LHOCHEVAR-R,110,118,10,10
705,TOR,HALVAREZ-R,-130,-138,10,10
705,BAL,JARRIETA-R,150,114,8.5,8.5
705,LAA,GRICHARDS-R,-170,-134,8.5,8.5
706,ATL,THUDSON-R,-124,-118,9,9
706,PHI,KKENDRICK-R,104,-102,9,9
706,SFO,BZITO-L,103,130,8.5,9
706,PIT,EBEDARD-L,-123,-150,8.5,9
706,COL,DPOMERANZ-L,185,200,7.5,7.5
706,WAS,STRASBURG-R,-215,-230,7.5,7.5
706,CUB,TWOOD-L,146,154,7.5,7.5
706,NYM,JSANTANA-L,-166,-174,7.5,7.5
706,MIL,YGALLARDO-R,-124,-140,9,8.5
706,HOU,JHAPP-L,104,120,9,8.5
706,MIA,RNOLASCO-R,123,115,9.5,9.5
706,STL,WESTBROOK-R,-143,-135,9.5,9.5
706,LOS,CKERSHAW-L,-106,-107,7.5,7.5
706,ARI,COLLMENTER-R,-114,-113,7.5,7.5
706,CIN,BARROYO-R,-137,-123,7,7
706,SDG,KWELLS-R,117,103,7,7
706,TAM,ACOBB-R,107,123,8.5,8.5
706,CLE,JMASTERSN-R,-127,-143,8.5,8.5
706,KAN,JSANCHEZ-L,145,170,10,9.5
706,DET,DSMYLY-L,-165,-200,10,9.5
706,NYY,HKURODA-R,-107,-107,9.5,9.5
706,BOS,JBECKETT-R,-113,-113,9.5,9.5
706,MIN,FLIRIANO-L,114,135,10,11
706,TEX,MPEREZ-L,-134,-155,10,11
706,TOR,ALAFFEY-L,129,130,9,9.5
706,CWS,JPEAVY-R,-149,-150,9,9.5
706,BAL,MGONZALEZ-R,170,162,8.5,8
706,LAA,CWILSON-L,-190,-182,8.5,8
706,SEA,KMILLWOOD-R,125,144,7,7
706,OAK,TMILONE-L,-145,-164,7,7
707,SFO,VOGELSONG-R,102,-107,8,8
707,PIT,JMCDONALD-R,-122,-113,8,8
707,MIL,ZGREINKE-R,-133,-150,7.5,7.5
707,HOU,WRODRIGUZ-L,113,130,7.5,7.5
707,COL,JFRANCIS-L,170,180,8.5,8.5
707,WAS,GGONZALEZ-L,-200,-210,8.5,8.5
707,CUB,SAMARDZIJA-R,135,122,8,8.5
707,NYM,DGEE-R,-155,-142,8,8.5
707,MIA,CZAMBRANO-R,130,118,9,9.5
707,STL,KLOHSE-R,-150,-138,9,9.5
707,ATL,THANSON-R,-113,-109,9,9
707,PHI,JBLANTON-R,-107,-111,9,9
707,CIN,HBAILEY-R,-114,-110,6.5,6.5
707,SDG,CRICHARD-L,-106,-110,6.5,6.5
707,LOS,BILLINGSLY-R,133,135,8.5,8.5
707,ARI,TCAHILL-R,-153,-155,8.5,8.5
707,KAN,BCHEN-L,133,130,9,9
707,DET,DFISTER-R,-153,-150,9,9
707,TOR,RROMERO-L,106,116,10,10
707,CWS,GFLOYD-R,-126,-136,10,10
707,TAM,MMOORE-L,-105,-115,8.5,8.5
707,CLE,UJIMENEZ-R,-115,-105,8.5,8.5
707,MIN,SDEDUNO-R,190,170,11,10.5
707,TEX,DHOLLAND-L,-220,-190,11,10.5
707,NYY,PHUGHES-R,103,-113,10.5,10.5
707,BOS,FDOUBRONT-L,-123,-107,10.5,10.5
707,BAL,JHAMMEL-R,148,141,7,7
707,LAA,JWEAVER-R,-168,-161,7,7
707,SEA,JVARGAS-L,134,122,6.5,6.5
707,OAK,JPARKER-R,-154,-142,6.5,6.5
707,NYY,FGARCIA-R,-113,112,10.5,10.5
707,BOS,FMORALES-L,-107,-132,10.5,10.5
708,CUB,RDEMPSTER-R,120,142,8,7.5
708,NYM,JNIESE-L,-140,-162,8,7.5
708,SFO,TLINCECUM-R,120,108,8.5,8
708,PIT,ABURNETT-R,-140,-128,8.5,8
708,COL,JGUTHRIE-R,180,170,9,8.5
708,WAS,ZIMMERMANN-R,-210,-200,9,8.5
708,ATL,JJURRJENS-R,105,124,9,8.5
708,PHI,VWORLEY-R,-125,-144,9,8.5
708,MIL,ZGREINKE-R,-140,-171,9,8
708,HOU,JLYLES-R,120,151,9,8
708,MIA,ASANCHEZ-R,115,-105,9.5,9
708,STL,JKELLY-R,-135,-115,9.5,9
708,CIN,JCUETO-R,-160,-160,6.5,7
708,SDG,JMARQUIS-R,140,140,6.5,7
708,LOS,CCAPUANO-L,100,-102,9,9
708,ARI,TBAUER-R,-120,-118,9,9
708,TAM,JSHIELDS-R,100,-105,9,8.5
708,CLE,McALLISTER-R,-120,-105,9,8.5
708,KAN,ETEAFORD-L,155,160,9,9
708,DET,MSCHERZER-R,-175,-180,9,9
708,TOR,BCECIL-L,125,-101,11,10.5
708,CWS,DAXELROD-R,-145,-119,11,10.5
708,BAL,WCHEN-L,115,103,8.5,9
708,LAA,BMILLS-L,-135,-123,8.5,9
708,SEA,FHERNANDZ-R,-110,-113,6.5,6.5
708,OAK,BCOLON-R,-110,-107,6.5,6.5
708,MIN,CDEVRIES-R,160,170,11.5,11
708,TEX,ROSWALT-R,-180,-200,11.5,11
708,NYY,INOVA-R,105,107,10,9.5
708,BOS,JLESTER-L,-125,-127,10,9.5
713,ARI,IKENNEDY-R,-126,-129,8,8
713,CUB,PMAHOLM-L,106,109,8,8
713,WAS,ZIMMERMANN-R,112,105,7.5,7.5
713,MIA,JJOHNSON-R,-132,-125,7.5,7.5
713,STL,WAINWRIGHT-R,100,111,8.5,8
713,CIN,MLATOS-R,-120,-131,8.5,8
713,NYM,CYOUNG-R,132,143,8.5,8.5
713,ATL,THUDSON-R,-152,-163,8.5,8.5
713,PIT,JMCDONALD-R,132,124,7.5,7.5
713,MIL,ZGREINKE-R,-152,-144,7.5,7.5
713,PHI,CLEE-L,-147,-161,10,10
713,COL,CFRIEDRCH-L,127,141,10,10
713,SDG,CRICHARD-L,162,175,6,6.5
713,LOS,CKERSHAW-L,-182,-195,6,6.5
713,HOU,WRODRIGUZ-L,181,170,7,6.5
713,SFO,BUMGARNER-L,-211,-190,7,6.5
713,LAA,CWILSON-L,100,105,8.5,9
713,NYY,HKURODA-R,-120,-125,8.5,9
713,CLE,JMASTERSN-R,101,105,9.5,9.5
713,TOR,RROMERO-L,-121,-125,9.5,9.5
713,DET,DFISTER-R,-113,-114,9,9
713,BAL,JHAMMEL-R,-107,-106,9,9
713,BOS,FMORALES-L,-113,-108,8.5,8
713,TAM,HELLICKSON-R,-107,-112,8.5,8
713,CWS,JQUINTANA-L,-120,-111,9,9
713,KAN,BCHEN-L,100,-109,9,9
713,OAK,AGRIFFIN-R,105,115,8,7.5
713,MIN,FLIRIANO-L,-125,-135,8,7.5
713,TEX,DHOLLAND-L,-147,-154,8,7.5
713,SEA,KMILLWOOD-R,127,134,8,7.5
714,PHI,VWORLEY-R,-127,-122,10.5,11
714,COL,JGUTHRIE-R,107,102,10.5,11
714,NYM,RDICKEY-R,-107,-106,7.5,7.5
714,ATL,THANSON-R,-113,-114,7.5,7.5
714,ARI,JSAUNDERS-L,-101,-103,8,8.5
714,CUB,RDEMPSTER-R,-119,-117,8,8.5
714,PIT,KCORREIA-R,107,138,9,9
714,MIL,MESTRADA-R,-127,-158,9,9
714,STL,KLOHSE-R,-101,-103,9,9
714,CIN,MLEAKE-R,-119,-117,9,9
714,WAS,GGONZALEZ-L,-113,-115,7.5,7.5
714,MIA,MBUEHRLE-L,-107,-105,7.5,7.5
714,HOU,LHARRELL-R,134,146,7,7
714,SFO,TLINCECUM-R,-154,-166,7,7
714,SDG,EVOLQUEZ-R,116,115,7,8.5
714,LOS,AHARANG-R,-136,-135,7,8.5
714,LAA,JWILLIAMS-R,110,110,10,11
714,NYY,FGARCIA-R,-130,-130,10,11
714,CLE,UJIMENEZ-R,-102,101,10,10
714,TOR,ALAFFEY-L,-118,-121,10,10
714,DET,MSCHERZER-R,-113,-129,9,9
714,BAL,WCHEN-L,-107,109,9,9
714,OAK,TMILONE-L,-101,-102,8,8
714,MIN,CDEVRIES-R,-119,-118,8,8
714,CWS,JPEAVY-R,-118,-122,8.5,8.5
714,KAN,LHOCHEVAR-R,-102,102,8.5,8.5
714,BOS,CBUCHHOLZ-R,134,145,7.5,7.5
714,TAM,DPRICE-L,-154,-165,7.5,7.5
714,TEX,YDARVISH-R,-123,-118,6.5,6.5
714,SEA,FHERNANDZ-R,103,-102,6.5,6.5
715,WAS,STRASBURG-R,-138,-142,7.5,7
715,MIA,RNOLASCO-R,118,122,7.5,7
715,NYM,JSANTANA-L,-114,-107,8.5,8.5
715,ATL,BSHEETS-R,-106,-113,8.5,8.5
715,PIT,ABURNETT-R,116,122,8.5,8.5
715,MIL,YGALLARDO-R,-136,-142,8.5,8.5
715,ARI,TCAHILL-R,-107,-105,7.5,7.5
715,CUB,MGARZA-R,-113,-105,7.5,7.5
715,PHI,CHAMELS-L,-127,-136,10,10
715,COL,DPOMERANZ-L,107,116,10,10
715,HOU,BNORRIS-R,178,200,6.5,6.5
715,SFO,MCAIN-R,-198,-230,6.5,6.5
715,SDG,JMARQUIS-R,139,135,7.5,7.5
715,LOS,CCAPUANO-L,-159,-155,7.5,7.5
715,STL,WESTBROOK-R,133,-110,8.5,9
715,CIN,HBAILEY-R,-153,-110,8.5,9
715,LAA,JWEAVER-R,104,-108,9.5,9
715,NYY,INOVA-R,-124,-112,9.5,9
715,CLE,DLOWE-R,116,123,9.5,10
715,TOR,VILLANUEVA-R,-136,-143,9.5,10
715,DET,VERLANDER-R,-163,-172,8,8.5
715,BAL,MGONZALEZ-R,143,152,8,8.5
715,BOS,JBECKETT-R,-111,-108,8,8
715,TAM,JSHIELDS-R,-109,-112,8,8
715,OAK,JPARKER-R,-114,-110,8.5,8.5
715,MIN,BDUENSING-L,-106,-110,8.5,8.5
715,CWS,CSALE-L,-145,-167,8.5,9
715,KAN,LMENDOZA-R,125,147,8.5,9
715,TEX,MHARRISON-L,-162,-180,8,7.5
715,SEA,HIWAKUMA-R,142,160,8,7.5
716,WAS,EJACKSON-R,-111,-109,8,8
716,MIA,CZAMBRANO-R,-109,-111,8,8
716,ARI,WMILEY-L,110,100,8.5,8.5
716,CIN,BARROYO-R,-130,-120,8.5,8.5
716,STL,LLYNN-R,-106,-107,8.5,8.5
716,MIL,MFIERS-R,-114,-113,8.5,8.5
716,PIT,JKARSTENS-R,-105,-110,10.5,10
716,COL,JFRANCIS-L,-115,-110,10.5,10
716,HOU,JHAPP-L,-103,111,7,7
716,SDG,KWELLS-R,-117,-131,7,7
716,PHI,JBLANTON-R,-103,-110,8,7.5
716,LOS,NEOVALDI-R,-117,-110,8,7.5
716,LAA,ESANTANA-R,-103,102,10,10
716,DET,RPORCELLO-R,-117,-122,10,10
716,TOR,HALVAREZ-R,148,160,10,11
716,NYY,PHUGHES-R,-168,-180,10,11
716,CWS,DAXELROD-R,110,124,11,10.5
716,BOS,ACOOK-R,-130,-144,11,10.5
716,CLE,McALLISTER-R,125,102,8.5,8.5
716,TAM,ACOBB-R,-145,-122,8.5,8.5
716,BAL,CTILLMAN-R,102,110,8.5,9
716,MIN,SDIAMOND-L,-122,-130,8.5,9
716,SEA,JVARGAS-L,-107,-105,9,9
716,KAN,JSANCHEZ-L,-113,-115,9,9
717,NYM,JNIESE-L,105,100,8,8.5
717,WAS,RDETWILER-L,-125,-120,8,8.5
717,ARI,TBAUER-R,156,135,8.5,8
717,CIN,JCUETO-R,-176,-155,8.5,8
717,SFO,BZITO-L,128,130,9,8.5
717,ATL,JJURRJENS-R,-148,-150,9,8.5
717,MIA,ASANCHEZ-R,-107,-118,9.5,9.5
717,CUB,TWOOD-L,-113,-102,9.5,9.5
717,STL,JKELLY-R,-112,-114,9.5,10
717,MIL,RWOLF-L,-108,-106,9.5,10
717,PIT,EBEDARD-L,-109,-103,11,10.5
717,COL,CFRIEDRCH-L,-111,-117,11,10.5
717,HOU,JLYLES-R,-108,104,7.5,7
717,SDG,ROHLENDRF-R,-112,-124,7.5,7
717,PHI,RHALLADAY-R,-156,-164,7.5,7.5
717,LOS,SFIFE-R,136,144,7.5,7.5
717,LAA,GRICHARDS-R,100,102,10,11
717,DET,JTURNER-R,-120,-122,10,11
717,TOR,BCECIL-L,185,200,9.5,10
717,NYY,CSABATHIA-L,-215,-240,9.5,10
717,CWS,PHUMBER-R,140,170,9.5,10
717,BOS,JLESTER-L,-160,-190,9.5,10
717,CLE,JTOMLIN-R,130,137,8.5,8
717,TAM,MMOORE-L,-150,-157,8.5,8
717,BAL,ZBRITTON-L,-113,-105,9,10
717,MIN,SDEDUNO-R,-107,-105,9,10
717,SEA,BBEAVAN-R,100,112,9,10
717,KAN,RVERDUGO-L,-120,-132,9,10
717,TEX,ROSWALT-R,-125,-113,7.5,7.5
717,OAK,BCOLON-R,105,-107,7.5,7.5
718,STL,WAINWRIGHT-R,-127,-150,9,9
718,MIL,TTHORNBUR-R,107,130,9,9
718,PHI,CLEE-L,107,-103,6.5,6
718,LOS,CKERSHAW-L,-127,-117,6.5,6
718,PIT,JMCDONALD-R,-106,-125,10.5,11
718,COL,JGUTHRIE-R,-114,105,10.5,11
718,HOU,WRODRIGUZ-L,110,108,6.5,6.5
718,SDG,CRICHARD-L,-130,-128,6.5,6.5
718,NYM,CYOUNG-R,131,154,8,8
718,WAS,ZIMMERMANN-R,-151,-174,8,8
718,SFO,VOGELSONG-R,-103,-106,8.5,8.5
718,ATL,MMINOR-L,-117,-114,8.5,8.5
718,ARI,IKENNEDY-R,120,115,8,8
718,CIN,MLATOS-R,-140,-135,8,8
718,MIA,JJOHNSON-R,-130,-117,7.5,7.5
718,CUB,SAMARDZIJA-R,110,-103,7.5,7.5
718,TOR,RROMERO-L,152,146,10,10.5
718,NYY,HKURODA-R,-172,-166,10,10.5
718,TEX,CLEWIS-R,-130,-133,8,7.5
718,OAK,TBLACKLEY-L,110,113,8,7.5
718,LAA,CWILSON-L,-113,-110,9,9
718,DET,DFISTER-R,-107,-110,9,9
718,CLE,JMASTERSN-R,-103,-105,8,8
718,TAM,HELLICKSON-R,-117,-105,8,8
718,CWS,PHERNANDEZ-L,142,138,10.5,11
718,BOS,FDOUBRONT-L,-162,-158,10.5,11
718,BAL,THUNTER-R,125,140,9,9
718,MIN,FLIRIANO-L,-145,-160,9,9
718,SEA,KMILLWOOD-R,105,113,9,9
718,KAN,BCHEN-L,-125,-133,9,9
719,SFO,BUMGARNER-L,105,-106,8,7.5
719,ATL,THUDSON-R,-125,-114,8,7.5
719,ARI,JSAUNDERS-L,125,124,9,8.5
719,CIN,MLEAKE-R,-145,-144,9,8.5
719,NYM,RDICKEY-R,105,114,7.5,7.5
719,WAS,GGONZALEZ-L,-125,-134,7.5,7.5
719,MIA,MBUEHRLE-L,-125,-121,7.5,7.5
719,CUB,PMAHOLM-L,105,101,7.5,7.5
719,HOU,LHARRELL-R,130,132,6.5,6
719,SDG,EVOLQUEZ-R,-150,-152,6.5,6
719,CLE,UJIMENEZ-R,150,175,7.5,7.5
719,TAM,DPRICE-L,-170,-195,7.5,7.5
719,LAA,JWILLIAMS-R,115,130,9.5,9
719,DET,MSCHERZER-R,-135,-150,9.5,9
719,BAL,WCHEN-L,-105,-107,9,9.5
719,MIN,CDEVRIES-R,-115,-113,9,9.5
719,SEA,FHERNANDZ-R,-125,-128,8.5,9
719,KAN,WSMITH-L,105,108,8.5,9
719,CWS,JQUINTANA-L,115,130,10.5,10.5
719,BOS,CBUCHHOLZ-R,-135,-150,10.5,10.5
719,NYY,FGARCIA-R,-115,-117,7.5,8
719,OAK,AGRIFFIN-R,-105,-103,7.5,8
720,ATL,THANSON-R,135,124,7,6.5
720,WAS,STRASBURG-R,-155,-144,7,6.5
720,MIA,RNOLASCO-R,100,-109,8.5,8.5
720,PIT,KCORREIA-R,-120,-111,8.5,8.5
720,SFO,TLINCECUM-R,105,108,8.5,8
720,PHI,VWORLEY-R,-125,-128,8.5,8
720,MIL,MESTRADA-R,125,-103,9,8.5
720,CIN,HBAILEY-R,-145,-117,9,8.5
720,LOS,AHARANG-R,125,130,7.5,7.5
720,NYM,JSANTANA-L,-145,-150,7.5,7.5
720,CUB,RDEMPSTER-R,130,130,8.5,7.5
720,STL,KLOHSE-R,-150,-150,8.5,7.5
720,HOU,BNORRIS-R,170,170,9,9
720,ARI,TCAHILL-R,-190,-200,9,9
720,COL,DPOMERANZ-L,-105,-105,7,6.5
720,SDG,JMARQUIS-R,-115,-105,7,6.5
720,BAL,MGONZALEZ-R,115,107,9,9.5
720,CLE,DLOWE-R,-135,-127,9,9.5
720,CWS,JPEAVY-R,155,160,7.5,7
720,DET,VERLANDER-R,-175,-180,7.5,7
720,TOR,ALAFFEY-L,170,160,9.5,9
720,BOS,JBECKETT-R,-190,-180,9.5,9
720,SEA,HIWAKUMA-R,170,160,8,7.5
720,TAM,JSHIELDS-R,-190,-180,8,7.5
720,MIN,BLACKBURN-R,120,130,9.5,10
720,KAN,LHOCHEVAR-R,-140,-150,9.5,10
720,NYY,INOVA-R,-135,-130,7.5,7.5
720,OAK,TMILONE-L,115,110,7.5,7.5
720,TEX,DHOLLAND-L,125,124,7.5,7.5
720,LAA,JWEAVER-R,-145,-144,7.5,7.5
721,LOS,CCAPUANO-L,-113,-130,8.5,8.5
721,NYM,MBATISTA-R,-107,110,8.5,8.5
721,CUB,MGARZA-R,120,120,9,8
721,STL,WESTBROOK-R,-140,-140,9,8
721,SFO,MCAIN-R,-102,109,7,7
721,PHI,CHAMELS-L,-118,-129,7,7
721,ATL,RDELGADO-R,104,-112,8.5,8.5
721,WAS,JLANNAN-L,-124,-108,8.5,8.5
721,MIA,CZAMBRANO-R,110,130,8,8
721,PIT,ABURNETT-R,-130,-150,8,8
721,MIL,YGALLARDO-R,-105,-105,8.5,8
721,CIN,BARROYO-R,-115,-105,8.5,8
721,HOU,DKEUCHEL-L,170,190,8.5,8.5
721,ARI,WMILEY-L,-190,-220,8.5,8.5
721,COL,JFRANCIS-L,-105,-105,7,7
721,SDG,KWELLS-R,-115,-105,7,7
721,TEX,YDARVISH-R,-113,-119,8.5,9
721,LAA,ESANTANA-R,-107,-101,8.5,9
721,BAL,CTILLMAN-R,110,136,9,9
721,CLE,McALLISTER-R,-130,-156,9,9
721,CWS,CSALE-L,-113,-115,8.5,8.5
721,DET,RPORCELLO-R,-107,-105,8.5,8.5
721,MIN,SDIAMOND-L,-112,105,9.5,9
721,KAN,LMENDOZA-R,-108,-125,9.5,9
721,TOR,VILLANUEVA-R,120,113,10.5,10
721,BOS,ACOOK-R,-140,-133,10.5,10
721,SEA,JVARGAS-L,123,124,8.5,7.5
721,TAM,ACOBB-R,-143,-144,8.5,7.5
721,NYY,PHUGHES-R,-114,-129,7.5,7.5
721,OAK,JPARKER-R,-106,109,7.5,7.5
721,ATL,BSHEETS-R,105,-108,8.5,8
721,WAS,EJACKSON-R,-125,-112,8.5,8
722,MIL,MFIERS-R,130,120,8,7.5
722,CIN,JCUETO-R,-150,-140,8,7.5
722,LOS,NEOVALDI-R,115,135,8,8
722,NYM,JNIESE-L,-135,-155,8,8
722,SFO,BZITO-L,112,120,9,9
722,PHI,JBLANTON-R,-132,-140,9,9
722,ATL,JJURRJENS-R,102,124,8.5,8.5
722,WAS,RDETWILER-L,-122,-144,8.5,8.5
722,MIA,ASANCHEZ-R,-107,-105,8,7.5
722,PIT,JKARSTENS-R,-113,-115,8,7.5
722,CUB,TWOOD-L,170,190,8.5,8.5
722,STL,LLYNN-R,-200,-220,8.5,8.5
722,COL,CFRIEDRCH-L,-106,-118,7.5,7.5
722,SDG,ROHLENDRF-R,-114,-102,7.5,7.5
722,HOU,JLYLES-R,160,200,9.5,9
722,ARI,COLLMENTER-R,-180,-240,9.5,9
722,CWS,PHUMBER-R,-102,108,10,10
722,DET,JTURNER-R,-118,-128,10,10
722,TOR,HALVAREZ-R,150,170,9.5,9
722,BOS,JLESTER-L,-170,-190,9.5,9
722,SEA,BBEAVAN-R,147,164,8,7.5
722,TAM,MMOORE-L,-167,-184,8,7.5
722,MIN,SDEDUNO-R,-102,132,10.5,10.5
722,KAN,JGUTHRIE-R,-118,-152,10.5,10.5
722,BAL,ZBRITTON-L,107,100,9.5,9.5
722,CLE,JTOMLIN-R,-127,-120,9.5,9.5
722,TEX,MHARRISON-L,-112,-114,8,8
722,LAA,DHAREN-R,-108,-106,8,8
722,NYY,CSABATHIA-L,-160,-180,7.5,7.5
722,OAK,BCOLON-R,140,160,7.5,7.5
723,CUB,SAMARDZIJA-R,130,135,8,8
723,PIT,EBEDARD-L,-150,-155,8,8
723,MIL,RWOLF-L,190,180,7.5,8
723,PHI,RHALLADAY-R,-220,-210,7.5,8
723,ATL,MMINOR-L,125,103,8,8
723,MIA,JJOHNSON-R,-145,-123,8,8
723,WAS,ZIMMERMANN-R,-130,-137,8,8
723,NYM,CYOUNG-R,110,117,8,8
723,CIN,MLATOS-R,-160,-155,7.5,7.5
723,HOU,WRODRIGUZ-L,140,135,7.5,7.5
723,LOS,BILLINGSLY-R,125,123,9,9
723,STL,JKELLY-R,-145,-143,9,9
723,COL,JSANCHEZ-L,170,200,9.5,9
723,ARI,IKENNEDY-R,-200,-230,9.5,9
723,SDG,CRICHARD-L,160,142,6.5,6.5
723,SFO,VOGELSONG-R,-180,-162,6.5,6.5
723,BAL,THUNTER-R,145,130,9,9.5
723,CLE,JMASTERSN-R,-165,-150,9,9.5
723,BOS,FDOUBRONT-L,125,105,10.5,10.5
723,TEX,SFELDMAN-R,-145,-125,10.5,10.5
723,MIN,FLIRIANO-L,120,114,9,9
